,br,inserent_plz,title,inserent_location,clicks7d,label,lat,lng
4832,38699366,60528,Aushilfe Verkehrsübungsplatz,Frankfurt,22,0,50.0734195,8.6361502
4833,37322770,82024,Embedded Software Entwickler*in mit Schwerpunkt Bildverarbeitung (w/m/d),Taufkirchen,20,0,48.0389787,11.6265608
4834,43125488,87616,Pädagogische Leitung / Dipl. Sozialpädagogen / Erzieher / Kinderpfleger / Betreuungshelfer (m/w/d),Marktoberdorf,44,0,47.7582597,10.6072487
4835,36547544,85774,Trainee Versicherungsmanagement im Bereich Sach Firmen SMC Haft (m/w/d),Unterföhring,22,0,48.1918216,11.6569449
4836,39759731,60549,Managing Consultant ServiceNow Public (m/w/d),Frankfurt,16,0,50.041381,8.5800547
4837,36238887,40477,Underwriter Vermögensschaden-Haftpflicht (m/w/d),Düsseldorf,25,0,51.2384606,6.7849768
4838,40763857,80335,Pflegedienstleitung ambulant (m/w/d) mit Schwerpunkt Sozialraumentwicklung,München,14,0,48.1443383,11.5548236
4839,38252890,86666,Mitarbeiter / Sachbearbeiter / Steuerfachangestellter (m/w/d) Finanzbuchhaltung,Burgheim,26,0,48.7005768,11.0168444
4840,37257069,82229,Gesundheits- und Krankenpfleger (m/w/d) für die Intensiv- und Überwachungsstation,Seefeld,23,0,48.03836099999999,11.2330897
4841,38986801,70567,Bauleiter:in (m/w/d),Stuttgart,30,0,48.7226206,9.1584836
4842,37515607,13089,Junior Key User / Fachlicher Ansprechpartner in der Kundenbetreuung (w/m/d),Berlin,27,0,52.5686844,13.442009
4843,39193918,70567,Projektleiter:in Schlüsselfertiger Hochbau (m/w/d),Stuttgart,29,0,48.7226206,9.1584836
4844,38183021,68165,(Senior-)Projektleiter:in (m/w/d) in der Marktforschung und Beratung,Mannheim,36,0,49.4764407,8.4930737
4845,40903719,60327,Objektbetreuer:in (m/w/d),Frankfurt,14,0,50.1005233,8.6544487
4846,42386766,95445,Kursleitung (m/w/d) für die Fachweiterbildung Intensiv- und Anästhesiepflege,Bayreuth,0,0,49.9517152,11.5608931
4847,42311589,82024,Systemingenieur*in Airborne (w/m/d),Taufkirchen,17,0,48.0389787,11.6265608
4848,38175569,80933,"Sozialpädagoge (m/w/d), Gerontopsychiatrischer Dienst, Diakonie Hasenbergl",München,27,0,48.21327669999999,11.5563264
4849,39455790,31860,Energiemanager (m/w/d),Emmerthal,19,0,52.01726559999999,9.4114239
4850,42387244,95445,Assistenzarzt (m/w/d) für die Klinik für Gastroenterologie ,Bayreuth,0,0,49.9517152,11.5608931
4851,37315687,81667,Immobilienkauffrau / -mann (m/w/d) Schwerpunkt Verwaltung von Gewerbeeinheiten,München,24,0,48.1308934,11.599551
4852,40508073,64283,Ingenieur/in (m/w/d) für den Bereich Verkehrsinfrastrukturplanung im Sachgebiet Straßenplanung beim Mobilitäts- und Tiefbauamt,Darmstadt,27,0,49.8695282,8.6506852
4853,40513499,55131,Stationsleitung (m/w/d),Mainz,23,0,49.9889241,8.2716688
4854,42651208,70567,Kalkulator:in Schlüsselfertigbau (m/w/d),Stuttgart,18,0,48.7226206,9.1584836
4855,39221227,74321,Layouter / Konstruktionsingenieur Chemieanlagenbau - Umwelttechnik (m/w/d),Bietigheim-Bissingen,22,0,48.95356820000001,9.1241772
4856,40086762,51429,EHS-Koordinator (m/w/d),Bergisch Gladbach,30,0,50.968061,7.2024025
4857,38258928,21129,Junior-Einkäufer (m/w/d),Hamburg,28,0,53.515527,9.8514063
4858,42637899,77781,Prozessmanager (m/w/d) Kontinuierliche Verbesserung (KVP),Biberach,33,0,48.3390059,8.031707299999999
4859,37878339,90489,Spezialist (m/w/d) Kfz-Versicherung,Nürnberg,24,0,49.4573,11.095699
4860,38824410,70180,Fachkraft für Gemeinwesenarbeit (w/m/d),Stuttgart,25,0,48.7643143,9.1752629
4861,39422994,73730,"Vertriebsingenieur:in, Architekt:in",Esslingen,38,0,48.7271837,9.3526316
4862,39503723,88400,Projektleiter (m/w/d) Quotation Management,Biberach,20,0,48.0897213,9.8079239
4863,37411993,30519,Mitarbeiter (m/w/d) im Anwendungssupport,Hannover,42,0,52.3358144,9.7737388
4864,35605837,68161,IT Specialist (m/w/d),Mannheim,23,0,49.4861656,8.470261599999999
4865,40119635,1067,Ingenieur*in Fachadministration Rohrmedien,Dresden,24,0,51.05754959999999,13.7170648
4866,42727300,60549,SAP Consultant - FI (m/w/d),Frankfurt,27,0,50.041381,8.5800547
4867,41288691,67547,Vertriebstrainer (m/w/d),Worms,26,0,49.6290294,8.3703118
4868,39615669,68161,IT Security Spezialist (m/w/d),Mannheim,17,0,49.4861656,8.470261599999999
4869,37165596,70182,Beteiligungscontroller International (m/w/d),Stuttgart,29,0,48.7772635,9.1875123
4870,38955612,34537,"Gesundheits- und Krankenpfleger, Gesundheits- und Kinderkrankenpfleger, medizinischer Fachangestellter oder Altenpfleger (m/w/d)",Bad Wildungen,20,0,51.0964448,9.1169931
4871,39772219,80992,Elektrofachkraft für die Instandhaltung von Niederspannungsanlagen im Bereich U-Bahn (m/w/d),München,22,0,48.1757295,11.5182935
4872,40799550,88213,Applikationsingenieur (m/w/d),Ravensburg,20,0,47.7723014,9.547377
4873,39255225,52070,Flächenakquisiteur:in Windenergie und Photovoltaik (m/w/d),Aachen,46,0,50.7959332,6.0958906
4874,39462812,79539,Medizinische Fachangestellte (w/m/d),Lörrach,14,0,47.6215172,7.662926499999999
4875,36981380,86156,Heilerziehungspfleger / Ergotherapeut / Gesundheits- und Krankenpfleger (m/w/d) für die Psychiatrie,Augsburg,30,0,48.3920947,10.8553557
4876,38254293,68161,Bauprojekt Controller  (m/w/d),Mannheim,19,0,49.4861656,8.470261599999999
4877,40757025,79539,Logopäde (w/m/d),Lörrach,15,0,47.6215172,7.662926499999999
4878,42027346,30625,IT Business Analyst:in für Konsolidierungssysteme,Hannover,32,0,52.3763832,9.8026933
4879,40720641,77704,IT-Support Specialist (m/w/d),Oberkirch,25,0,48.527811,8.0555632
4880,39763248,51063,Kfz-Mechatroniker (w/m/d),Köln,8,0,50.974418,7.012290999999999
4881,42211079,86156,Facharzt Psychiatrie / Psychotherapie (m/w/d),Augsburg,13,0,48.3920947,10.8553557
4882,35939214,22177,Meister Elektrotechnik Hochspannung (w/m/d),Hamburg,15,0,53.60853720000001,10.0675193
4883,38918924,32816,IT System Engineer SAP Production m/w/d,Schieder-Schwalenberg,38,0,51.9078631,9.1759096
4884,36779553,50668,Referentin/Referent (m/w/d) für den Ökonomen,Köln,27,0,50.9485731,6.9629492
4885,38731776,83313,Marketing Expert - Communications & Content (m/w/d),Siegsdorf,26,0,47.8073797,12.6648284
4886,37809675,59929,Elektronikentwickler (m/w/d),Brilon,36,0,51.4113167,8.5841108
4887,38173395,77756,Controller (m/w/d),Hausach,30,0,48.2831556,8.173212
4888,35938294,78148,Servicetechniker (m/w/d) Mechatronik / Mechanik / Elektrik,Gütenbach,12,0,48.0445502,8.1390119
4889,39034396,91074,Spezialist Software Concern Management Steer-by-Wire (m/w/d),Herzogenaurach,18,0,49.5782416,10.8819032
4890,35656404,82377,Pflegefachkraft (m/w/d) für Tagesklinik,Penzberg,30,0,47.7630977,11.3829463
4891,40056898,38239,IT-Referent Personal (w/m/d),Salzgitter,39,0,52.1885109,10.4236635
4892,41885956,55131,"Notfallsanitäter*in, Pflegefachkraft (m/w/d)",Mainz,19,0,49.9889241,8.2716688
4893,38916851,80686,Sachbearbeiter Rechtsschutz Schadenregulierung (m|w|d),München,35,0,48.1288628,11.5089621
4894,40532358,65205,Betriebselektriker (m/w/d),Wiesbaden,28,0,50.0556312,8.3143805
4895,35290073,49401,IT Business Partner- Schwerpunkt Logistik & Instandhaltung (m/w/d),Damme,29,0,52.5242072,8.2246595
4896,42977762,52531,Sachbearbeiter Technik (w/m/d),Übach-Palenberg,24,0,50.9253588,6.1177073
4897,36122198,60486,Wirtschaftsinformatiker (m/w/d) SAP IS-U Anwendungsberatung,Frankfurt,18,0,50.1130657,8.6252221
4898,41665726,80639,Office Manager - Frontoffice und Gebäudemanagement (m/w/d),München,26,0,48.1488271,11.5105594
4899,38985129,41236,Vertriebsmitarbeiter:in (m/w/d) für Messdienstleistungen,Mönchengladbach,47,0,51.1668326,6.449492299999999
4900,39581759,38112,Bilanzierungsexperte (m/w/d) mit Schwerpunkt internationale Projekte,Braunschweig,22,0,52.3073694,10.4762485
4901,35012474,45128,SAP Inhouse Consultant (m/w/d) Vertriebslogistik,Essen,26,0,51.4452228,7.0078317
4902,38256923,82256,Softwareingenieur Test für Hubschraubersysteme (gn),Fürstenfeldbruck,32,0,48.17870689999999,11.23683
4903,37752743,83313,Finanzbuchhalter (m/w/d) - Schwerpunkt Kreditorenbuchhaltung,Siegsdorf,41,0,47.8073797,12.6648284
4904,38987276,40880,Junior Produktmanager Fluidcontrol (m/w/d),Ratingen,18,0,51.301145,6.8152244
4905,39779670,87787,Servicetechniker (w/m/d) mit Schwerpunkt Elektrotechnik und Programmierung,Wolfertschwenden,17,0,47.9103788,10.2543022
4906,39157117,76877,Versandleiter (m/w/d),Offenbach/Landau,24,0,49.1940967,8.1901701
4907,36407769,88138,Online Marketing Manager (m/w/d),Hergensweiler,41,0,47.5856798,9.7247205
4908,40185083,79117,Facharzt (m/w/d) für Psychosomatische Medizin und Psychotherapie oder Psychiatrie,Freiburg,29,0,47.9581621,7.8949218
4909,36459432,82319,Lead Buyer Packaging Material (w/m/d),Starnberg,19,0,48.0090878,11.3258686
4910,39626620,89420,Servicetechniker Haustechnik (m/w/d),Höchstädt,25,0,48.6042127,10.5888474
4911,39592149,83022,"Pflegefachhelfer, Pflegefachkraft (m/w/d) in der ambulanten Pflege",Rosenheim,18,0,47.8532062,12.1312803
4912,36311662,71570,Embedded Software Architekt (m/w/d),Oppenweiler,34,0,48.9833606,9.458718
4913,41700586,60549,Fachplaner (m/w/d) Versorgungstechnik (TGA),Frankfurt,19,0,50.041381,8.5800547
4914,39597805,63517,Industriemechaniker / Mitarbeiter Fertigung (m/w/d),Rodenbach,46,0,50.1356723,9.0411512
4915,38636673,85051,Wohnbereichsleitung (w/m/d),Ingolstadt,37,0,48.7284803,11.4056139
4916,36490896,70825,Sachbearbeiter (m/w/d),Korntal-Münchingen,66,0,48.8491293,9.0968063
4917,39371197,60528,Mitarbeiter für Mitgliedschaft und Versicherung (m/w/d),Frankfurt,27,0,50.0734195,8.6361502
4918,38559847,65185,Techniker (w/m/d) der Fachrichtung Bautechnik PB 23/24,Wiesbaden,46,0,50.0760976,8.240001699999999
4919,41939006,70825,Bauverständiger (m/w/d) (§ 46 Abs. 4 LBO),Korntal-Münchingen,32,0,48.8491293,9.0968063
4920,39817328,73529,"Pflegefachkräfte Pflegefachfrau/-mann, Altenpfleger oder Gesundheits- und Krankenpfleger sowie Mitarbeiter in der Pflege (m/w/d)",Schwäbisch Gmünd,24,0,48.7899913,9.8723672
4921,42449643,95445,Senior Applikationsspezialist für Dedalus Orbis Basisadministrator (m/w/d) ,Bayreuth,9,0,49.9517152,11.5608931
4922,39204061,52531,Ausbilder im gewerblich/technischen Bereich (w/m/d),Übach-Palenberg,21,0,50.9253588,6.1177073
4923,38843101,82024,Elektronik-Entwickler*in (w/m/d) im Bereich Land Periscopes & Surveillance Systems,Taufkirchen,8,0,48.0389787,11.6265608
4924,40184241,69117,Mitarbeitender Prozesse und Automatisierung (m/w/d),Heidelberg,31,0,49.3928952,8.7202574
4925,38740436,50969,Anforderungsmanager/in (m/w/d),Köln,54,0,50.9080883,6.9396948
4926,43092848,30625,Medical Consultant für die Beratung und Risikobewertung,Hannover,25,0,52.3763832,9.8026933
4927,39492608,64560,Substitut (m/w/d) Verkauf - Mopro/TK/Wurst,Riedstadt,23,0,49.8431788,8.4671693
4928,39456048,53113,Bachelor/Ingenieur FH/TH/BA (m/w/d) für die Technische Gebäudeausrüstung,Bonn,36,0,50.71941589999999,7.1221114
4929,43156796,50679,Bauleiter:in Straßen- und Tiefbau (m/w/d),Köln,28,0,50.934707,6.9759562
4930,41957034,52525,Mitarbeiter Prozessoptimierungen - Bereich Arbeitsvorbereitung (w/m/d),Waldfeucht,22,0,51.04119379999999,6.104102
4931,38502898,80331,Kundenberater (m/w/d) Immobilienwirtschaft,München,21,0,48.1362105,11.572893
4932,39392401,95448,Ingenieur Netz- und Systemführung (m/w/d),Bayreuth,17,0,49.93635690000001,11.61009
4933,37749872,95448,Projekt Risikomanager Onshore (m/w/d),Bayreuth,38,0,49.93635690000001,11.61009
4934,36691230,69126,Pflegedienstleitung (m/w/d) Altenpflege,Heidelberg,29,0,49.3693394,8.693508099999999
4935,40443064,10623,"2 Stellen - Netzwerk-Security Management - Entgeltgruppe 13 TV-L Berliner Hochschulen, zzgl. einer befristeten Fachkräftezulage* - Beschäftigte*r (d/m/w) mit abgeschl. wiss. Hochschulbildung",Berlin,64,0,52.5070391,13.3283954
4936,36686002,12205,Promovierte*r wissenschaftliche*r Mitarbeiter*in (m/w/d) der Fachrichtung Metallurgie,Berlin,48,0,52.4331886,13.2980095
4937,41832881,12103,Anlagenmechanikerin / Anlagenmechaniker (w/m/d) Heizung und Sanitär,Berlin,22,0,52.4639426,13.3728893
4938,42265039,60528,Process Manager (m/w/d),Frankfurt,24,0,50.0734195,8.6361502
4939,43279843,74172,Sales Engineer (m/w/d),Neckarsulm,39,0,49.1942456,9.2351573
4940,43683638,76131,Elektroniker / Funktechniker / Planer (m/w/d),Karlsruhe,36,0,49.0116951,8.4303821
4941,34775250,60596,Gesundheits- und Kinderkrankenpflegerin / Kinderkrankenpfleger - Kinderstation der Kinder- und Jugendpsychiatrie,Frankfurt,29,0,50.0990675,8.6738622
4942,43116556,70376,Stellvertretende Stationsleitung (m/w/d) für die hämatologisch-onkologische Stationen,Stuttgart,13,0,48.82035339999999,9.2031939
4943,38744672,81373,Prüfungsassistent (m/w/d) in der Wirtschaftsprüfung,München,36,0,48.1214727,11.5322563
4944,36884757,14548,Sachbearbeiter/in Steuern/Abgaben (m/w/d),Schwielowsee,25,0,52.3053611,12.918261
4945,40691687,74072,Elektronikingenieur (m/w/d) Weltraumanwendungen,Heilbronn,12,0,49.1423079,9.2148545
4946,43633617,88239,Leiter (m/w/d) Service & Wartung,Wangen,18,0,47.6894006,9.8206437
4947,40247130,60486,Instandhaltungsmonteur (m/w/d) Wärmenetz,Frankfurt,17,0,50.1130657,8.6252221
4948,37419448,60314,Service Manager (w/m/d),Frankfurt,32,0,50.1113253,8.7174304
4949,42451562,78073,Küchenhilfe (m/w/d),Bad Dürrheim,22,0,47.97693330000001,8.6023588
4950,38247743,70176,Pflegefachkräfte (m/w/d) auf geringfügiger Basis,Stuttgart,21,0,48.7767989,9.1616733
4951,38986814,88131,"Sachbearbeitung Bildung und Teilhabe, Kindertagespflege / Bildung und Betreuung (m/w/d)",Lindau,35,0,47.56270869999999,9.6765519
4952,36411893,6803,Prozessingenieur Neue Technologie (m/w/d),Bitterfeld-Wolfen,20,0,51.65029999999999,12.2896174
4953,35633940,60596,Gesundheits- und (Kinder-)Krankenpflegerin / Krankenpfleger - Neonatologische Nachsorgestation / Kinderklinik,Frankfurt,19,0,50.0990675,8.6738622
4954,40966239,68159,"Mitarbeiter in der Netzführung Rohrmedien (Meister, Techniker oder Bachelor) (m/w/d)",Mannheim,29,0,49.49200020000001,8.455677999999999
4955,38714195,30625,Unternehmensjurist:in / Syndikusanwält:in mit Fokus auf Rückversicherungsverträgen,Hannover,30,0,52.3763832,9.8026933
4956,42449747,95445,Oberarzt (m/w/d) für das Institut für diagnostische und interventionelle Radiologie,Bayreuth,14,0,49.9517152,11.5608931
4957,35413757,85368,Applikationsentwickler (m/w/d) Softwarebasierte Funktionsentwicklung Flurförderzeuge,Moosburg,35,0,48.4706135,11.9405726
4958,42726388,80807,Head of Production Quality Engineering (d/m/w),München,26,0,48.1865394,11.585399
4959,38894199,80333,Teamleiter/in Cloud-Entwicklung,München,21,0,48.1440989,11.5695525
4960,37792240,55131,Gesundheits-und Krankenpfleger*in (m/w/d) als onkologische Fachpflegekraft,Mainz,15,0,49.9889241,8.2716688
4961,35806073,85521,Sachbearbeiter (m/w/d) in der Buchhaltung,Ottobrunn,25,0,48.0598428,11.6681225
4962,37715570,82256,Projektleiter ADLER  (gn),Fürstenfeldbruck,32,0,48.17870689999999,11.23683
4963,41161753,48147,Business Analyst (m/w/d) für die Neuentwicklung des statistischen Meldewesens (iRef/BIRD),Münster,38,0,51.9782559,7.637854300000001
4964,37925985,72461,Entwicklungsingenieur (m/w/d) Konstruktion,Albstadt-Tailfingen,24,0,48.2759019,9.0082162
4965,43123446,45888,Bauingenieur*in (m/w/d) Diplom (FH)/Bachelor Planung,Gelsenkirchen,11,0,51.51763219999999,7.1202394
4966,39853537,95448,Bau-Koordinator Spezialtiefbau für Tunnel (m/w/d),Bayreuth,21,0,49.93635690000001,11.61009
4967,38001137,61352,Service Delivery Support Engineer L1 (m/w/d),Bad Homburg,39,0,50.2171728,8.6540643
4968,36140421,68161,Microbiologist as Laboratory Manager - GMP (m/w/d),Mannheim,31,0,49.4861656,8.470261599999999
4969,36140411,68161,Leiter Entwicklung Preform & Glasfaser (m/w/d),Mannheim,32,0,49.4861656,8.470261599999999
4970,39398278,22955,Verfahrensmechaniker Musterproduktion (m/w/d),Hoisdorf,17,0,53.6561885,10.319723
4971,41360017,10117,Bauingenieur Bau und Erhaltung Strecke (w/m/d),Berlin,12,0,52.5155098,13.3847539
4972,42042477,50996,Projektleiter TGA (m/w/d) Schwerpunkt Neubau Lüftungs- und Klimatechnik,Köln,14,0,50.8815995,6.9889986
4973,37563243,81379,Pflegefachkraft als Dauernachtwache (m/w/d),München,20,0,48.0966922,11.5286651
4974,36402974,74072,Sachbearbeiter Lohn- und Gehaltsabrechnung (w/m/d),Heilbronn,59,0,49.1423079,9.2148545
4975,37143151,95445,"Oberarzt (m/w/d) für das Institut für Laboratoriumsmedizin, Mikrobiologie und Krankenhaushygiene mit Lehr- und Forschungstätigkeit",Bayreuth,33,0,49.9517152,11.5608931
4976,40447576,59597,Mechatroniker:in für Nutzfahrzeuge (m/w/d),Erwitte,20,0,51.6117813,8.300745899999999
4977,38915162,83646,staatlich geprüfter Techniker (m/w/d),Bad Tölz,28,0,47.7479738,11.532873
4978,42409898,95445,Pflegefachkraft (m/w/d) für die Zeitwirtschaft,Bayreuth,1,0,49.9517152,11.5608931
4979,38561770,20097,Personalberater (m/w/d) Schwerpunkt Sales,Hamburg,37,0,53.548038,10.0176986
4980,40331033,82234,Entwicklungsingenieur Elektronik (m/w/d),Wessling,30,0,48.0745108,11.2737002
4981,43166229,14467,Steuerfachangestellter (m/w/d),Potsdam,33,0,52.39976910000001,13.0665558
4982,39495626,68161,Produktmanager Softwarelösungen/SaaS (m/w/d),Mannheim,28,0,49.4861656,8.470261599999999
4983,35656379,82377,Assistenzarzt (m/w/d) für die Medizinische Klinik für das Klinikum Penzberg,Penzberg,18,0,47.7630977,11.3829463
4984,37995832,76131,Junior-Projektentwickler (m/w/d),Karlsruhe,26,0,49.0116951,8.4303821
4985,38986281,24103,Fachgruppenleitungen (m/w/d) für die Objektbewirtschaftung,Kiel,23,0,54.323924,10.1315442
4986,36907819,65203,Referent Vorstandsstab (m/w/d),Wiesbaden,30,0,50.0408985,8.231266699999999
4987,37405514,88213,CNC-Zerspanungstechnologe / Techniker (w/m/d) Bauteilkalkulation,Ravensburg,25,0,47.7723014,9.547377
4988,38089008,60489,Marketing-Referent (m/w/d) für Messen und Veranstaltungen,Frankfurt am Main,41,0,50.1251213,8.6024566
4989,42913979,68167,Verkäufer Holz und Bauelemente (m/w/d),Mannheim,31,0,49.4985401,8.488693999999999
4990,37242787,12103,Werkpolier:in (m/w/d) im Bahnbau,Berlin,10,0,52.4639426,13.3728893
4991,37134169,60327,Objektbetreuer:in (m/w/d),Frankfurt,23,0,50.1005233,8.6544487
4992,37033118,76131,Junior System Engineer / Systemingenieur (m/w/d),Karlsruhe,42,0,49.0116951,8.4303821
4993,40637252,94469,Technische:r Mitarbeiter:in (d/m/w) im Bereich Angewandte Informatik,Deggendorf,29,0,48.8456799,12.9779283
4994,43559199,38226,Ingenieur*in (m/w/d) Liegenschafts- und Gebäudemanagement,Salzgitter,24,0,52.1590409,10.3325038
4995,43320498,63179,Customer Relationship Manager (w/m/d) Yippie,Obertshausen,24,0,50.0769758,8.8625745
4996,43266693,10179,Fachkraft für Arbeitsschutz im  IT-Bereich (w/m/d),Berlin,16,0,52.5121401,13.414046
4997,43208007,48301,Pflegefachassistenten bzw. Pflegehilfskräfte (w/m/d) für familienfreundliche Zwischendienste gesucht!,Nottuln,31,0,51.9286432,7.3736495
4998,36609200,45699,(Senior) Inhouse Consultant (m/w/d),Herten,22,0,51.58688,7.1548905
4999,38940340,63801,Quality Inspector/ Qualitätssicherung (m/w/d),Kleinostheim,16,0,50.019441,9.0701577
5000,40698736,33014,Psychologe m/w/d (Dipl. oder Master),Bad Driburg,19,0,51.73672819999999,9.0490757
5001,35939079,56242,Konstrukteur (m/w/div.) Bereich Konstruktion und Entwicklung,Selters,24,0,50.53048260000001,7.7528226
5002,39460372,80992,Fördermittelmanager*in (m/w/d),München,56,0,48.1757295,11.5182935
5003,38363923,58640,"IT Inhouse Consultant - Schwerpunkt Logistik-, Förder- und Lagertechnik (m/w/d)",Iserlohn,29,0,51.421991,7.67204
5004,43138775,77933,Medizinische Fachangestellte oder Mitarbeiter (m/w/d) mit kaufmännischer Berufsausbildung,Lahr,67,0,48.33915,7.8781487
5005,37558519,76131,"Controllerin / Controller (w/m/d) für die Projektarbeit im Ressort des Vizepräsidenten für Finanzen, Personal und Infrastruktur",Karlsruhe,16,0,49.0116951,8.4303821
5006,34798118,80939,Analyseingenieur Hochvolt-Batterien (m/w/d),München,37,0,48.201196,11.6145677
5007,40533211,22941,Applikationsingenieur (gn) Produktzulassungen Antriebselektronik,Bargteheide,21,0,53.7215478,10.260844
5008,41170546,6302,Newbuild Entertainment Technical Supervisor Mein Schiff Flotte (w/m/d) - Befristet bis 31.03.2025,Zug,20,0,,
5009,40935664,79211,Teamleitung Accounting (m/w/d),Denzlingen,26,0,48.0735675,7.8842175
5010,39224796,70329,Projektleitung (m/w/d) Heizanlagenmonitoring und Betriebsoptimierung,Stuttgart,31,0,48.7571316,9.251176100000002
5011,37892139,53175,IT Hunter/ Sales Development Representative (m/w/d),Bonn,34,0,50.6949151,7.1388159
5012,41703349,70563,Schlosser:in (m/w/d),Stuttgart,19,0,48.7298143,9.0999522
5013,42018242,80933,"Pädagogische Ergänzungskraft (w/m/d), Kinderkrippe Frauenmantelanger",München,20,0,48.21327669999999,11.5563264
5014,40406741,72764,Fachgebietsleitung (m/w/d) Planungskoordination Innenstadtentwicklung,Reutlingen,27,0,48.4933416,9.2147435
5015,35422550,55131,Betriebsorganisationsplanung (m/w/d),Mainz,50,0,49.9889241,8.2716688
5016,37878727,8020,Konstrukteur:in für mechanische Komponenten und Messgeräte Baugruppen,Graz,20,0,,
5017,34782715,84137,Projektleiter im Einkauf E-Mobilität (m/w/d),Vilsbiburg,23,0,48.43777290000001,12.3430106
5018,38246572,20148,Mitarbeit:in im IT-Support / RRZ-ServiceLine,Hamburg,23,0,53.5675782,9.9966164
5019,35938682,68159,Projektingenieur Strom (m/w/d),Mannheim,17,0,49.49200020000001,8.455677999999999
5020,35578571,79341,Projektleiter Industriebau (m/w/d),Kenzingen,23,0,48.1888573,7.8056569
5021,36122065,86156,Apotheker (m/w/d),Augsburg,39,0,48.3920947,10.8553557
5022,40345113,10787,Property Manager (m/w/d),Berlin,40,0,52.5094286,13.343094
5023,37033068,10117,Referent (w/m/d) Grundsatzfragen urbane Wärmewende,Berlin,24,0,52.5155098,13.3847539
5024,43441117,13353,Disponent (w/m/d) Nahverkehr,Berlin,20,0,52.5411171,13.3509304
5025,38661324,97941,Elektrokonstrukteur (m/w/d),Tauberbischofsheim,25,0,49.6254457,9.6632746
5026,40205085,32423,Techniker im Bereich Messe- & Ausstellungstechnik (m/w/d),Minden,36,0,52.2937952,8.9553818
5027,39218407,50679,Endpoint-Management Solution Architect (m/w/d),Köln,27,0,50.934707,6.9759562
5028,37542653,22844,Fachkraft zur Arbeits-und Berufsförderung w/m/d,Norderstedt,23,0,53.7263514,10.0117748
5029,38987856,85354,IT-Administratorin / IT-Administrator (m/w/d),Freising,41,0,48.3948737,11.6949987
5030,42133965,24103,Systemkoordinator*in,Kiel,42,0,54.323924,10.1315442
5031,40513678,79761,Pflegepädagoge oder Medizinpädagoge Bachelor/Master (m/w/d),Waldshut-Tiengen,13,0,47.6533265,8.2721269
5032,37031205,95448,Technischer Sachbearbeiter als Prüfer im Bereich Revisionsunterlagen (m/w/d),Bayreuth,21,0,49.93635690000001,11.61009
5033,40556710,80538,Koordinator & Workplace Consultant mit Schwerpunkt neue Arbeitswelt,München,20,0,48.1445812,11.5895274
5034,37257087,82377,Medizinische Fachangestellte / Arzthelferin (m/w/d) für Tagesklinik in großer hämatologischer Praxis,Penzberg,23,0,47.7630977,11.3829463
5035,43382431,45128,Hardwareentwickler im Bereich Strömungssensorik (m/w/d),Essen,26,0,51.4452228,7.0078317
5036,38560650,65189,Streckenbauleiterin / Streckenbauleiter für den Bereich Straßenbau (w/m/d),Wiesbaden,16,0,50.0726721,8.2570237
5037,39769370,77815,Funktionsentwickler*in (m/w/d) E-Mobility Onboard Diagnostic,Bühl,13,0,48.6824642,8.1500317
5038,36034225,35444,Finanzcontroller / Produktionscontroller (m/w/d),Biebertal,22,0,50.6444528,8.5787406
5039,38448955,20537,Technischer Redakteur (m/w/d),Hamburg,29,0,53.550862,10.048934
5040,38940229,41238,Service Techniker (m/w/d) Villingen-Schwenningen,Mönchengladbach,14,0,51.1619037,6.4910825
5041,36015607,68161,Senior Sales Manager - Elektromobilität (m/w/d),Mannheim,26,0,49.4861656,8.470261599999999
5042,39188129,10115,Projektkoordinator (m/w/d) in Teil- oder Vollzeit,Berlin,23,0,52.532614,13.3777036
5043,42622480,14480,Dezernatsleiterin/Dezernatsleiter (m/w/d) Querschnittsverfahren,Potsdam,46,0,52.3740094,13.1270242
5044,36311510,10178,Fachinformatiker / Anwendungsberater (m/w/d),Berlin,35,0,52.5221879,13.4093313
5045,39035729,10179,Ingenieurplanung in der Gleis- und Streckenerneuerung Straßenbahn (w/m/d),Berlin,12,0,52.5121401,13.414046
5046,38559154,88400,Strategischer Einkäufer (m/w/d) Rohstoffe,Biberach,37,0,48.0897213,9.8079239
5047,38372804,6020,"R&D Engineer, Microsystems (m/f/d)",Innsbruck,28,0,,
5048,41247096,76437,Bauleiter (m/w/d) Elektro,Rastatt,25,0,48.862603,8.1769679
5049,41668080,22525,Projektleiter / Meister (m/w/d) für Elektrotechnik,Hamburg,26,0,53.58141699999999,9.9130649
5050,34970063,81541,Sprachfachkraft (m/w/d),München,4,0,48.121161,11.5848088
5051,38255360,76532,Accounting Specialist (m/w/d) Bereich Abschlusserstellung in Baden-Baden - befristet auf 2 Jahre,Baden-Baden,25,0,48.7995549,8.209163
5052,35773047,82024,Elektrotechniker*in / Systemarchitekt*in Fighter Radar für System Control (w/m/d),Taufkirchen,31,0,48.0389787,11.6265608
5053,36451317,10117,Baubevollmächtigter (m/w/d),Berlin,31,0,52.5155098,13.3847539
5054,38882093,96450,Unternehmensarchitekt:in / Enterprise Architect,Coburg,49,0,50.255698,10.9550818
5055,34772729,82319,Ergotherapeut*in (m/w/d),Starnberg,50,0,48.0090878,11.3258686
5056,38462405,13467,Medizinische*r Fachangestellte*r Endoskopie (m/w/d),Berlin,18,0,52.6142447,13.3055157
